,zip,AQI,Category,DateObserved,Latitude,Longitude,ParameterName,ReportingArea,StateCode
1248,94129,78,Moderate,2017-10-11 ,37.75,-122.43,PM2.5,San Francisco,CA
1249,95123,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
1250,95123,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
1251,94547,40,Good,2017-10-13 ,37.97,-122.52,OZONE,San Rafael,CA
1252,94547,111,Unhealthy for Sensitive Groups,2017-10-13 ,37.97,-122.52,PM2.5,San Rafael,CA
1253,94159,31,Good,2017-10-14 ,37.75,-122.43,OZONE,San Francisco,CA
1254,94159,69,Moderate,2017-10-14 ,37.75,-122.43,PM2.5,San Francisco,CA
1255,94019,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1256,94019,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1257,95476,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
1258,95476,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1259,95473,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
1260,95473,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1261,94521,61,Moderate,2017-10-10 ,37.97,-122.03,OZONE,Concord,CA
1262,94521,81,Moderate,2017-10-10 ,37.97,-122.03,PM2.5,Concord,CA
1263,94559,39,Good,2017-10-11 ,38.33,-122.28,OZONE,Napa,CA
1264,94559,190,Unhealthy,2017-10-11 ,38.33,-122.28,PM2.5,Napa,CA
1265,95111,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
1266,95111,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
1267,94624,45,Good,2017-10-13 ,37.8,-122.27,OZONE,Oakland,CA
1268,94624,159,Unhealthy,2017-10-13 ,37.8,-122.27,PM2.5,Oakland,CA
1269,94503,44,Good,2017-10-14 ,38.33,-122.28,OZONE,Napa,CA
1270,94503,109,Unhealthy for Sensitive Groups,2017-10-14 ,38.33,-122.28,PM2.5,Napa,CA
1271,95407,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
1272,95407,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1273,94143,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1274,94143,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1275,95131,54,Moderate,2017-10-09 ,37.33,-121.9,OZONE,San Jose,CA
1276,95131,47,Good,2017-10-09 ,37.33,-121.9,PM2.5,San Jose,CA
1277,94702,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
1278,94702,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
1279,94020,31,Good,2017-10-11 ,37.48,-122.22,OZONE,Redwood City,CA
1280,94020,126,Unhealthy for Sensitive Groups,2017-10-11 ,37.48,-122.22,PM2.5,Redwood City,CA
1281,94062,47,Good,2017-10-12 ,37.48,-122.22,OZONE,Redwood City,CA
1282,94062,154,Unhealthy,2017-10-12 ,37.48,-122.22,PM2.5,Redwood City,CA
1283,94928,43,Good,2017-10-13 ,38.45,-122.7,OZONE,Santa Rosa,CA
1284,94928,96,Moderate,2017-10-13 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1285,95160,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
1286,95160,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
1287,94005,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1288,94005,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1289,94570,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
1290,94570,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
1291,95113,54,Moderate,2017-10-09 ,37.33,-121.9,OZONE,San Jose,CA
1292,95113,47,Good,2017-10-09 ,37.33,-121.9,PM2.5,San Jose,CA
1293,94964,61,Moderate,2017-10-10 ,37.97,-122.52,OZONE,San Rafael,CA
1294,94964,156,Unhealthy,2017-10-10 ,37.97,-122.52,PM2.5,San Rafael,CA
1295,95696,35,Good,2017-10-11 ,38.3525,-121.9617,OZONE,Vacaville,CA
1296,95696,182,Unhealthy,2017-10-11 ,38.3525,-121.9617,PM2.5,Vacaville,CA
1297,95152,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
1298,95152,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
1299,94134,27,Good,2017-10-13 ,37.75,-122.43,OZONE,San Francisco,CA
1300,94134,98,Moderate,2017-10-13 ,37.75,-122.43,PM2.5,San Francisco,CA
1301,94947,44,Good,2017-10-14 ,37.97,-122.52,OZONE,San Rafael,CA
1302,94947,80,Moderate,2017-10-14 ,37.97,-122.52,PM2.5,San Rafael,CA
1303,95694,42,Good,2017-10-15 ,38.3525,-121.9617,OZONE,Vacaville,CA
1304,95694,19,Good,2017-10-15 ,38.3525,-121.9617,PM2.5,Vacaville,CA
1305,94024,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1306,94024,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1307,94576,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
1308,94576,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1309,94556,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
1310,94556,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
1311,94065,31,Good,2017-10-11 ,37.48,-122.22,OZONE,Redwood City,CA
1312,94065,126,Unhealthy for Sensitive Groups,2017-10-11 ,37.48,-122.22,PM2.5,Redwood City,CA
1313,95402,34,Good,2017-10-12 ,38.45,-122.7,OZONE,Santa Rosa,CA
1314,95402,67,Moderate,2017-10-12 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1315,94602,45,Good,2017-10-13 ,37.8,-122.27,OZONE,Oakland,CA
1316,94602,159,Unhealthy,2017-10-13 ,37.8,-122.27,PM2.5,Oakland,CA
1317,94574,43,Good,2017-10-14 ,38.45,-122.7,OZONE,Santa Rosa,CA
1318,94574,64,Moderate,2017-10-14 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1319,94720,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
1320,94720,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
1321,94306,58,Moderate,2017-10-15 ,37.48,-122.22,OZONE,Redwood City,CA
1322,94306,40,Good,2017-10-15 ,37.48,-122.22,PM2.5,Redwood City,CA
1323,94117,34,Good,2017-10-09 ,37.75,-122.43,OZONE,San Francisco,CA
1324,94117,100,Moderate,2017-10-09 ,37.75,-122.43,PM2.5,San Francisco,CA
1325,94708,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
1326,94708,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
1327,94706,31,Good,2017-10-11 ,37.8,-122.27,OZONE,Oakland,CA
1328,94706,124,Unhealthy for Sensitive Groups,2017-10-11 ,37.8,-122.27,PM2.5,Oakland,CA
1329,95070,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
1330,95070,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
1331,95164,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
1332,95164,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
1333,95139,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1334,95139,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1335,94533,64,Moderate,2017-10-15 ,38.25,-122.04,OZONE,Fairfield,CA
1336,94533,44,Good,2017-10-15 ,38.25,-122.04,PM2.5,Fairfield,CA
1337,94132,34,Good,2017-10-09 ,37.75,-122.43,OZONE,San Francisco,CA
1338,94132,100,Moderate,2017-10-09 ,37.75,-122.43,PM2.5,San Francisco,CA
1339,94588,49,Good,2017-10-10 ,37.68,-121.77,OZONE,Livermore,CA
1340,94588,64,Moderate,2017-10-10 ,37.68,-121.77,PM2.5,Livermore,CA
1341,94028,31,Good,2017-10-11 ,37.48,-122.22,OZONE,Redwood City,CA
1342,94028,126,Unhealthy for Sensitive Groups,2017-10-11 ,37.48,-122.22,PM2.5,Redwood City,CA
1343,94074,47,Good,2017-10-12 ,37.48,-122.22,OZONE,Redwood City,CA
1344,94074,154,Unhealthy,2017-10-12 ,37.48,-122.22,PM2.5,Redwood City,CA
1345,94583,41,Good,2017-10-13 ,37.68,-121.77,OZONE,Livermore,CA
1346,94583,73,Moderate,2017-10-13 ,37.68,-121.77,PM2.5,Livermore,CA
1347,94562,44,Good,2017-10-14 ,38.33,-122.28,OZONE,Napa,CA
1348,94562,109,Unhealthy for Sensitive Groups,2017-10-14 ,38.33,-122.28,PM2.5,Napa,CA
1349,94596,54,Moderate,2017-10-15 ,37.97,-122.03,OZONE,Concord,CA
1350,94596,55,Moderate,2017-10-15 ,37.97,-122.03,PM2.5,Concord,CA
1351,95465,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
1352,95465,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1353,94134,34,Good,2017-10-09 ,37.75,-122.43,OZONE,San Francisco,CA
1354,94134,100,Moderate,2017-10-09 ,37.75,-122.43,PM2.5,San Francisco,CA
1355,94086,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
1356,94086,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
1357,94089,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
1358,94089,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
1359,94564,40,Good,2017-10-13 ,37.97,-122.52,OZONE,San Rafael,CA
1360,94564,111,Unhealthy for Sensitive Groups,2017-10-13 ,37.97,-122.52,PM2.5,San Rafael,CA
1361,95112,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
1362,95112,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
1363,94704,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
1364,94704,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
1365,94615,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
1366,94615,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
1367,95161,54,Moderate,2017-10-09 ,37.33,-121.9,OZONE,San Jose,CA
1368,95161,47,Good,2017-10-09 ,37.33,-121.9,PM2.5,San Jose,CA
1369,94970,61,Moderate,2017-10-10 ,37.97,-122.52,OZONE,San Rafael,CA
1370,94970,156,Unhealthy,2017-10-10 ,37.97,-122.52,PM2.5,San Rafael,CA
1371,95448,39,Good,2017-10-11 ,38.45,-122.7,OZONE,Santa Rosa,CA
1372,95448,80,Moderate,2017-10-11 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1373,94066,27,Good,2017-10-12 ,37.75,-122.43,OZONE,San Francisco,CA
1374,94066,136,Unhealthy for Sensitive Groups,2017-10-12 ,37.75,-122.43,PM2.5,San Francisco,CA
1375,94586,41,Good,2017-10-13 ,37.68,-121.77,OZONE,Livermore,CA
1376,94586,73,Moderate,2017-10-13 ,37.68,-121.77,PM2.5,Livermore,CA
1377,94125,31,Good,2017-10-14 ,37.75,-122.43,OZONE,San Francisco,CA
1378,94125,69,Moderate,2017-10-14 ,37.75,-122.43,PM2.5,San Francisco,CA
1379,95461,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
1380,95461,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1381,94164,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1382,94164,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1383,95391,47,Good,2017-10-09 ,37.68,-121.77,OZONE,Livermore,CA
1384,95391,66,Moderate,2017-10-09 ,37.68,-121.77,PM2.5,Livermore,CA
1385,95487,64,Moderate,2017-10-10 ,38.33,-122.28,OZONE,Napa,CA
1386,95487,221,Very Unhealthy,2017-10-10 ,38.33,-122.28,PM2.5,Napa,CA
1387,95150,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
1388,95150,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
1389,94606,40,Good,2017-10-12 ,37.8,-122.27,OZONE,Oakland,CA
1390,94606,152,Unhealthy,2017-10-12 ,37.8,-122.27,PM2.5,Oakland,CA
1391,94621,45,Good,2017-10-13 ,37.8,-122.27,OZONE,Oakland,CA
1392,94621,159,Unhealthy,2017-10-13 ,37.8,-122.27,PM2.5,Oakland,CA
1393,94976,44,Good,2017-10-14 ,37.97,-122.52,OZONE,San Rafael,CA
1394,94976,80,Moderate,2017-10-14 ,37.97,-122.52,PM2.5,San Rafael,CA
1395,95037,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1396,95037,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1397,94522,54,Moderate,2017-10-15 ,37.97,-122.03,OZONE,Concord,CA
1398,94522,55,Moderate,2017-10-15 ,37.97,-122.03,PM2.5,Concord,CA
1399,95444,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
1400,95444,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1401,95119,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
1402,95119,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
1403,94804,31,Good,2017-10-11 ,37.97,-122.52,OZONE,San Rafael,CA
1404,94804,87,Moderate,2017-10-11 ,37.97,-122.52,PM2.5,San Rafael,CA
1405,94538,48,Good,2017-10-12 ,37.55,-122.03,OZONE,Fremont,CA
1406,94538,154,Unhealthy,2017-10-12 ,37.55,-122.03,PM2.5,Fremont,CA
1407,94581,48,Good,2017-10-13 ,38.33,-122.28,OZONE,Napa,CA
1408,94581,265,Very Unhealthy,2017-10-13 ,38.33,-122.28,PM2.5,Napa,CA
1409,94666,37,Good,2017-10-14 ,37.8,-122.27,OZONE,Oakland,CA
1410,94666,84,Moderate,2017-10-14 ,37.8,-122.27,PM2.5,Oakland,CA
1411,95134,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1412,95134,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1413,95486,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
1414,95486,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1415,94614,41,Good,2017-10-09 ,37.8,-122.27,OZONE,Oakland,CA
1416,94614,87,Moderate,2017-10-09 ,37.8,-122.27,PM2.5,Oakland,CA
1417,95014,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
1418,95014,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
1419,94588,43,Good,2017-10-11 ,37.68,-121.77,OZONE,Livermore,CA
1420,94588,106,Unhealthy for Sensitive Groups,2017-10-11 ,37.68,-121.77,PM2.5,Livermore,CA
1421,94025,47,Good,2017-10-12 ,37.48,-122.22,OZONE,Redwood City,CA
1422,94025,154,Unhealthy,2017-10-12 ,37.48,-122.22,PM2.5,Redwood City,CA
1423,94301,44,Good,2017-10-13 ,37.48,-122.22,OZONE,Redwood City,CA
1424,94301,152,Unhealthy,2017-10-13 ,37.48,-122.22,PM2.5,Redwood City,CA
1425,94507,39,Good,2017-10-14 ,37.97,-122.03,OZONE,Concord,CA
1426,94507,91,Moderate,2017-10-14 ,37.97,-122.03,PM2.5,Concord,CA
1427,94038,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1428,94038,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1429,94112,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1430,94112,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1431,95445,44,Good,2017-10-09 ,39.4117,-123.3526,OZONE,Mendocino County,CA
1432,95445,92,Moderate,2017-10-09 ,39.4117,-123.3526,PM2.5,Mendocino County,CA
1433,95445,54,Moderate,2017-10-09 ,39.4117,-123.3526,PM10,Mendocino County,CA
1434,95156,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
1435,95156,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
1436,94010,31,Good,2017-10-11 ,37.48,-122.22,OZONE,Redwood City,CA
1437,94010,126,Unhealthy for Sensitive Groups,2017-10-11 ,37.48,-122.22,PM2.5,Redwood City,CA
1438,95159,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
1439,95159,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
1440,94035,49,Good,2017-10-13 ,37.55,-122.03,OZONE,Fremont,CA
1441,94035,152,Unhealthy,2017-10-13 ,37.55,-122.03,PM2.5,Fremont,CA
1442,95125,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
1443,95125,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
1444,94544,71,Moderate,2017-10-15 ,37.55,-122.03,OZONE,Fremont,CA
1445,94544,40,Good,2017-10-15 ,37.55,-122.03,PM2.5,Fremont,CA
1446,94942,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
1447,94942,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
1448,95618,39,Good,2017-10-09 ,38.5448,-121.7411,OZONE,Davis,CA
1449,95618,57,Moderate,2017-10-09 ,38.5448,-121.7411,PM2.5,Davis,CA
1450,94026,35,Good,2017-10-10 ,37.48,-122.22,OZONE,Redwood City,CA
1451,94124,20,Good,2017-10-11 ,37.75,-122.43,OZONE,San Francisco,CA
1452,94124,78,Moderate,2017-10-11 ,37.75,-122.43,PM2.5,San Francisco,CA
1453,94806,35,Good,2017-10-12 ,37.97,-122.52,OZONE,San Rafael,CA
1454,94806,151,Unhealthy,2017-10-12 ,37.97,-122.52,PM2.5,San Rafael,CA
1455,94558,48,Good,2017-10-13 ,38.33,-122.28,OZONE,Napa,CA
1456,94558,265,Very Unhealthy,2017-10-13 ,38.33,-122.28,PM2.5,Napa,CA
1457,94604,37,Good,2017-10-14 ,37.8,-122.27,OZONE,Oakland,CA
1458,94604,84,Moderate,2017-10-14 ,37.8,-122.27,PM2.5,Oakland,CA
1459,95136,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1460,95136,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1461,94514,74,Moderate,2017-10-15 ,37.68,-121.77,OZONE,Livermore,CA
1462,94514,40,Good,2017-10-15 ,37.68,-121.77,PM2.5,Livermore,CA
1463,94914,43,Good,2017-10-09 ,37.97,-122.52,OZONE,San Rafael,CA
1464,94914,161,Unhealthy,2017-10-09 ,37.97,-122.52,PM2.5,San Rafael,CA
1465,94568,49,Good,2017-10-10 ,37.68,-121.77,OZONE,Livermore,CA
1466,94568,64,Moderate,2017-10-10 ,37.68,-121.77,PM2.5,Livermore,CA
1467,95141,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
1468,95141,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
1469,94963,35,Good,2017-10-12 ,37.97,-122.52,OZONE,San Rafael,CA
1470,94963,151,Unhealthy,2017-10-12 ,37.97,-122.52,PM2.5,San Rafael,CA
1471,94037,27,Good,2017-10-13 ,37.75,-122.43,OZONE,San Francisco,CA
1472,94037,98,Moderate,2017-10-13 ,37.75,-122.43,PM2.5,San Francisco,CA
1473,94063,38,Good,2017-10-14 ,37.48,-122.22,OZONE,Redwood City,CA
1474,94063,78,Moderate,2017-10-14 ,37.48,-122.22,PM2.5,Redwood City,CA
1475,94114,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
1476,94114,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
1477,94509,64,Moderate,2017-10-15 ,38.25,-122.04,OZONE,Fairfield,CA
1478,94509,44,Good,2017-10-15 ,38.25,-122.04,PM2.5,Fairfield,CA
1479,94017,34,Good,2017-10-09 ,37.75,-122.43,OZONE,San Francisco,CA
1480,94017,100,Moderate,2017-10-09 ,37.75,-122.43,PM2.5,San Francisco,CA
1481,94974,61,Moderate,2017-10-10 ,37.97,-122.52,OZONE,San Rafael,CA
1482,94974,156,Unhealthy,2017-10-10 ,37.97,-122.52,PM2.5,San Rafael,CA
1483,94112,20,Good,2017-10-11 ,37.75,-122.43,OZONE,San Francisco,CA
1484,94112,78,Moderate,2017-10-11 ,37.75,-122.43,PM2.5,San Francisco,CA
1485,94517,48,Good,2017-10-12 ,37.97,-122.03,OZONE,Concord,CA
1486,94517,155,Unhealthy,2017-10-12 ,37.97,-122.03,PM2.5,Concord,CA
1487,94401,44,Good,2017-10-13 ,37.48,-122.22,OZONE,Redwood City,CA
1488,94401,152,Unhealthy,2017-10-13 ,37.48,-122.22,PM2.5,Redwood City,CA
1489,94595,39,Good,2017-10-14 ,37.97,-122.03,OZONE,Concord,CA
1490,94595,91,Moderate,2017-10-14 ,37.97,-122.03,PM2.5,Concord,CA
1491,94558,153,Unhealthy,2017-10-15 ,38.33,-122.28,PM2.5,Napa,CA
1492,94978,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
1493,94978,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
1494,95035,54,Moderate,2017-10-09 ,37.33,-121.9,OZONE,San Jose,CA
1495,95035,47,Good,2017-10-09 ,37.33,-121.9,PM2.5,San Jose,CA
1496,94083,28,Good,2017-10-10 ,37.75,-122.43,OZONE,San Francisco,CA
1497,94083,127,Unhealthy for Sensitive Groups,2017-10-10 ,37.75,-122.43,PM2.5,San Francisco,CA
1498,95140,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
1499,95140,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
1500,94087,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
1501,94087,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
1502,94957,40,Good,2017-10-13 ,37.97,-122.52,OZONE,San Rafael,CA
1503,94957,111,Unhealthy for Sensitive Groups,2017-10-13 ,37.97,-122.52,PM2.5,San Rafael,CA
1504,94599,44,Good,2017-10-14 ,38.33,-122.28,OZONE,Napa,CA
1505,94599,109,Unhealthy for Sensitive Groups,2017-10-14 ,38.33,-122.28,PM2.5,Napa,CA
1506,94966,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
1507,94966,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
1508,94929,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
1509,94929,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
1510,95031,54,Moderate,2017-10-09 ,37.33,-121.9,OZONE,San Jose,CA
1511,95031,47,Good,2017-10-09 ,37.33,-121.9,PM2.5,San Jose,CA
1512,94925,61,Moderate,2017-10-10 ,37.97,-122.52,OZONE,San Rafael,CA
1513,94925,156,Unhealthy,2017-10-10 ,37.97,-122.52,PM2.5,San Rafael,CA
1514,95132,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
1515,95132,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
1516,94550,40,Good,2017-10-12 ,37.68,-121.77,OZONE,Livermore,CA
1517,94550,96,Moderate,2017-10-12 ,37.68,-121.77,PM2.5,Livermore,CA
1518,94508,43,Good,2017-10-13 ,38.45,-122.7,OZONE,Santa Rosa,CA
1519,94508,96,Moderate,2017-10-13 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1520,94551,38,Good,2017-10-14 ,37.68,-121.77,OZONE,Livermore,CA
1521,94551,36,Good,2017-10-14 ,37.68,-121.77,PM2.5,Livermore,CA
1522,94661,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
1523,94661,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
1524,95421,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
1525,95421,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1526,94662,41,Good,2017-10-09 ,37.8,-122.27,OZONE,Oakland,CA
1527,94662,87,Moderate,2017-10-09 ,37.8,-122.27,PM2.5,Oakland,CA
1528,94550,49,Good,2017-10-10 ,37.68,-121.77,OZONE,Livermore,CA
1529,94550,64,Moderate,2017-10-10 ,37.68,-121.77,PM2.5,Livermore,CA
1530,94710,31,Good,2017-10-11 ,37.8,-122.27,OZONE,Oakland,CA
1531,94710,124,Unhealthy for Sensitive Groups,2017-10-11 ,37.8,-122.27,PM2.5,Oakland,CA
1532,94518,48,Good,2017-10-12 ,37.97,-122.03,OZONE,Concord,CA
1533,94518,155,Unhealthy,2017-10-12 ,37.97,-122.03,PM2.5,Concord,CA
1534,94131,27,Good,2017-10-13 ,37.75,-122.43,OZONE,San Francisco,CA
1535,94131,98,Moderate,2017-10-13 ,37.75,-122.43,PM2.5,San Francisco,CA
1536,95126,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
1537,95126,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
1538,94561,64,Moderate,2017-10-15 ,38.25,-122.04,OZONE,Fairfield,CA
1539,94561,44,Good,2017-10-15 ,38.25,-122.04,PM2.5,Fairfield,CA
1540,95023,43,Good,2017-10-09 ,36.8442,-121.361,OZONE,Hollister,CA
1541,95023,27,Good,2017-10-09 ,36.8442,-121.361,PM2.5,Hollister,CA
1542,95023,59,Moderate,2017-10-09 ,36.8442,-121.361,PM10,Hollister,CA
1543,95446,58,Moderate,2017-10-10 ,38.45,-122.7,OZONE,Santa Rosa,CA
1544,95446,165,Unhealthy,2017-10-10 ,38.45,-122.7,PM2.5,Santa Rosa,CA
1545,94108,20,Good,2017-10-11 ,37.75,-122.43,OZONE,San Francisco,CA
1546,94108,78,Moderate,2017-10-11 ,37.75,-122.43,PM2.5,San Francisco,CA
1547,94305,44,Good,2017-10-13 ,37.48,-122.22,OZONE,Redwood City,CA
1548,94305,152,Unhealthy,2017-10-13 ,37.48,-122.22,PM2.5,Redwood City,CA
1549,95008,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
1550,95008,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
1551,95108,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
1552,95108,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
1553,94540,71,Moderate,2017-10-15 ,37.55,-122.03,OZONE,Fremont,CA
1554,94540,40,Good,2017-10-15 ,37.55,-122.03,PM2.5,Fremont,CA
1555,94123,28,Good,2017-10-10 ,37.75,-122.43,OZONE,San Francisco,CA
